,Game Title,Console,Commenter Name,Reviewer Type,Comment,Date Commented,Score Number
1132,atlas fallen,PlayStation 5,chrisriv,User,"Atlas Fallen is one of the best games that I have ever played and it is included in my top-ten list along with games such as Metal Gear Solid, Gears of War and God of War. The graphics are wonderful while the world is amazing and many times I just stand enjoying the view. Exploration is at its best and there are many activities and missions to do apart from the main quest. A very nice feature of the game is that the player can move by surfing on the sand. The combat is fantastic and for someone who looks for a challenge setting difficulty at hard is great. Also, by setting difficulty at hard the player is further incentivized to explore the magnificient world in order to find usefull resources to improve his skills. The story is very interesting and kept me looking for more. Overall, it is a fantastic game and one of the best ever in my opinion which I fully recommend.","Dec 10, 2023",6.0
1133,atlas fallen,PlayStation 5,Tesseract,User,"Another blatant example of how useless the gaming “journalism” has become. This is a game that knows it’s just a combination of better games - like it’s spiritual predecessor, Darksiders - and I love it for that reason. It isn’t trying to be some grandiose BS or act super duper serious. As one idiot critic says in their review, “Fine isn’t acceptable in 2023”, a tremendously stupid thing to say, particularly considering the insane level of irony having that come from a C-list website and someone part of an industry that keeps lowering its standards. But, alas, being good at a few different things but not reinventing the wheel is just not nearly good enough nowadays somehow. You’ve got to overcommit to one gimmick like most games with overly huge empty worlds and gloomy self-seriousness in order to be more than “Fine” these days. For me? No thanks.

The combat is great, the environments and movement are top tier, even the straightforward story isn’t as bad as some make it sound - it’s mostly a couple specific voice acting performances that are reeeeally bad. I had and am still having a blast playing Atlas Fallen. It has other little flaws but they’ve been repeated ad nauseam. So I’ll just say it’s probably a solid 7.5, maybe an 8 if you love the combat style. It isn’t a 10, but it absolutely isn’t a 2 or whatever, let alone a 0. Plastering “0” scores on things they haven’t experienced or overreacting to one particular thing they don’t like, is something cretins on this site love to do, so even though I don’t like just giving it a 10 to “balance it out”, there’s less than 40 scores right now and I feel I need to help get it closer to reality. I would hesitate buying it at full price only if you’re looking for a AAA package with the production and story at that level. Otherwise, if you want to just shut your brain off and fly around the place with sick traversal and old school PS2/PS3 style God of War-like combat, I say go for it.","Aug 15, 2023",10
1134,the dragoness command of the flame,PC,Impulsegamer,Critic,"Over all… I’d probably recommend HOMM or Kings Bounty before The Dragoness Command Of The Flame… but if you have gone through all the other options… this can still provide some enjoyment, but probably in small doses as that character reset mechanic can be quite draining.","Sep 11, 2022",59
1135,the dragoness command of the flame,null,null,User,null,null,null
1136,stray gods the roleplaying musical,PC,GameGrin,Critic,"Stray Gods: The Roleplaying Musical is one-of-a-kind in the best way, excelling on all fronts — narrative and musical. It's a must-play for lovers of theatre, Greek mythology, and story-rich experiences.","Aug 8, 2023",75
1137,stray gods the roleplaying musical,PC,PC Gamer,Critic,"A genuinely thrilling, occasionally heartbreaking tale that shines a new light on well-known Greek gods. The musical aspect makes it one of the most unique visual novels you'll play, but its inconsistency in quality lets it down.","Aug 15, 2023",81
1138,stray gods the roleplaying musical,PC,SnowaDrift,User,"It is a beautiful game full of emotional music.
I am not a person to replay a game, yet I am just about to start my third play through, to try out the other options and change the story.","Aug 20, 2023",7.7
1139,stray gods the roleplaying musical,PC,NotShyka,User,[SPOILER ALERT: This review contains spoilers.],"Aug 13, 2023",10
1140,bqm blockquest maker remastered,null,null,Critic,null,null,tbd
1141,bqm blockquest maker remastered,null,null,User,null,null,null
1142,the expanse a telltale series episode 2,PC,KeenGamer,Critic,"All in all, this episode is definitely a step in the right direction. Although, there is still much to be desired in terms of improving the main exploration gameplay loop, so far the game has proven to maintain the standards of previous Telltale entries. The plot seems to be advancing well and the dialogue is, as always, well-written. It is too early to judge the season as a whole, but we hope that we get to see the consequences of our actions in future episodes to really signify that our choices matter. Great episode, the future is looking bright!","Aug 13, 2023",75
1143,the expanse a telltale series episode 2,null,null,User,null,null,5.0
1144,the expanse a telltale series episode 2,null,null,User,null,null,null
1145,mad shark,null,null,Critic,null,null,tbd
1146,mad shark,null,null,User,null,null,null
1147,fluffy milo,Xbox Series X,XboxAddict,Critic,"Because of the lack of pressures or complicated movements I think this is a game that opens itself up to be playable by a wide variety of ages and ability levels. While I didn’t see any traditional accessibility options available, it is a very simple game to play and enjoy. I would have enjoyed more levels and a bit more difficulty, but it’s easily one of the cutest games I’ve played recently and an easy recommendation to give. I encourage you to help Fluffy Milo satisfy his milk cravings.","Aug 8, 2023",90
1148,fluffy milo,null,null,User,null,null,null
1149,legend bowl,PlayStation 5,Noisy Pixel,Critic,"Legend Bowl is one for the diehard football nerd. Whether you are looking for a quick game with friends or looking to study a screen full of statistics like it was Money Ball, this is a jam-packed football experience crammed full of content, customization, and engaging gameplay. If you’re burnt out on the bigger offerings and their micro-transactions, then Legend Bowl is a sports game with plenty of value.","Aug 8, 2023",69
1150,legend bowl,PlayStation 5,The Games Machine,Critic,"Legend Bowl is a game with some strengths and just as many flaws. Its retro look is exquisite, but the gameplay has some issues that can cause a certain sense of annoyance and frustration.","Sep 11, 2023",68
1151,legend bowl,null,null,User,null,null,8.0
1152,legend bowl,null,null,User,null,null,null
1153,legend bowl,null,null,User,null,null,null
1154,skabma snowfall,PC,Movies Games and Tech,Critic,"Skábma – Snowfall makes tranquil, puzzle-based exploration compelling. For that reason, despite a few bugs, it’s a game I recommend.","Jun 20, 2022",70
1155,skabma snowfall,null,null,User,null,null,7.7
1156,skabma snowfall,null,null,User,null,null,null
1157,all mighty tower,null,null,Critic,null,null,tbd
1158,all mighty tower,null,null,User,null,null,null
1159,d pistols,null,null,Critic,null,null,tbd
1160,d pistols,null,null,User,null,null,null
1161,tower of fantasy,PC,GameGrin,Critic,A really good free-to-play open world game that’s easy to recommend to solo players or groups of friends.,"Sep 25, 2022",65
1162,tower of fantasy,PC,Gamer Escape,Critic,"So: Do I recommend it? If you like games with anime looks, and you feel like the popular MMOs today are just too clunky for your taste, Tower of Fantasy looks to be a solid option. It’s kind of rough around the edges, but more than makes up for that with the fun factor and potential for long term playability. Perhaps not for everyone, but it is a surprisingly good entry into the F2P MMO space, especially among those with a mobile version.","Sep 14, 2022",70
1163,tower of fantasy,PC,kirus,User,Now each region has a single macroserver I liked this change in addition to the new mechanics and the content we have have encouraged me to continue playing I hope people stop hating this game,"Jul 25, 2023",3.9
1164,tower of fantasy,PC,malkymainHD,User,"Tower of fantasy es un MMO perfecto para adentrarse en estos juegos de nicho (juegos MMORPG), tiene una estética anime muy bien lograda, sin una hisotria cliché y con una cantidad de contenidos tanto solitarios como en equipo increibles, con mucha variedad en farmeo, contenido e eventos, la exploracoón es una locura, hay grandes mapas para explorar, y cada poco tiempo añaden más, la exploración y todos los contenidos están muy bien recompensados, el juego mejora a cada paso con las actualizaciones, si eres de españa te recomiendo entrar al servidor dyrnwin, hay mucha actividad española y muchos clanes.","Jan 1, 2023",10
