,Game Title,Console,Commenter Name,Reviewer Type,Comment,Date Commented,Score Number
919,kayak vr mirage,PlayStation 5,TheDuality,User,"What hooked me on this game was that it dropped me straight into a swimming pool, in a kayak, and let me paddle around. No immediate menus or tutorials, just an immediate ""wow, cool!"" moment.

Graphics look incredible on the PSVR2, and just paddling up to some rocks and then pushing yourself away with the end of the paddle feels so weirdly real that I can't really describe it.

Highly recommend using a mop (with the head removed of course) or something similar and some zip-ties for the full experience!

So far I am having a lot of fun using it as a nice break from some of the more intense VR games, it is a lot of fun for me just to paddle around and enjoy some scenery.","Apr 2, 2023",5.1
920,kayak vr mirage,PlayStation 5,Houndstar,User,"If I was to review this as a game I would probably give it a 3 perhaps 4 as it is very limited as to content but that would not do this title justice. To review it as an experience, which it is what it essentially is, I have to say that this is one of the best, if not the best I have ever had the pleasure to enjoy in virtual reality.
As well as being brilliantly immersive, the graphics are among the best I have ever seen on any headset I have tried and testament to the expertise and passion that the developers have put in to creating this masterpiece.
There is nothing to compare it to on my Xbox Series X for obvious reasons but, to my surprise, I actually prefer the PSVR2 to my Oculus Quest 2 even when tethered to my 3090 PC, it is just that good. I would say the graphics are on par with the PC but look even better on the oled screens that the PS5 version has available.
I must admit that I did experience a fair bit of nausea initially with this title but, after playing around with the accessibility options, I have found a nice comfort level and don't get such issues anymore so well worth experimenting with if you experience similar discomfort.
I would not hesitate to recommend this title and would go as far as to say that every PSVR2 owner should buy it. Fantastic.","Feb 22, 2023",8
921,2mdvr football unleashed all star,PlayStation 5,GamingTrend,Critic,"2MD: VR Football Unleashed ALLSTAR isn’t going to wow you, but it’s a fun experience. Throwing the game winning pass will always be a highlight (both throwing and catching it), but there isn’t a lot more to 2MD than that. Still, it’s a nice extra when rounding out your PSVR2 lineup.","Mar 5, 2023",70
922,2mdvr football unleashed all star,null,null,User,null,null,null
923,twice reborn a vampire visual novel,Nintendo Switch,Hey Poor Player,Critic,"Playing through Twice Reborn: A Vampire Visual Novel was kind of like receiving a homemade baked good from a friend. Its wrapping might be a little crinkled and the presentation of the product itself isn’t exactly perfect, but after finally sinking your teeth into it, you realize that it’s not just good, but better than you expected. And, of course, you can tell that it was made with plenty of love.","Mar 12, 2023",70
924,twice reborn a vampire visual novel,null,null,User,null,null,null
925,les mills bodycombat,PlayStation 5,Hobby Consolas,Critic,"If you want to use your PS VR2 for more than just gaming, the first fitness app fulfills that purpose and even more: it will make you sweat and will let you train at the pace and intensity you want. Too bad the trainers has only one language and some options, especially related to goals and progression, feel a bit under developed.","Mar 26, 2023",78
926,les mills bodycombat,null,null,User,null,null,null
927,zen pong,null,null,Critic,null,null,tbd
928,zen pong,null,null,User,null,null,null
929,animal lover,Xbox Series X,TheXboxHub,Critic,"Few visual novels can lift you to the belly-laughing highs, and then plunge you into the tearful lows of Animal Lover. Squirrel away the cynicism and give it a go: you may start looking at pets in a completely (and innocent) new light.","Mar 5, 2023",80
930,animal lover,null,null,User,null,null,null
931,tentacular,PlayStation 5,PlayStation Universe,Critic,"Generously awash in heart-warming whimsy and charm, together with puzzles that encourage the sort of playful ingenuity that really captures the imagination, Tentacular is simply great fun that anybody, regardless of skill or age, can easily get stuck into. Tentacular is a true PSVR2 indie gem and a feel-good VR experience that everybody should play.","Feb 28, 2023",76
932,tentacular,null,null,User,null,null,6.0
933,tentacular,null,null,User,null,null,null
934,moss book ii,PlayStation 4,WellPlayed,Critic,"Moss: Book II is an outstanding sequel, improving on the great foundations of the first game making it one of PSVR's must-play titles, even in 2022.","Apr 4, 2022",83
935,moss book ii,PlayStation 4,Multiplayer.it,Critic,"Fun, charming and well built, Moss: Book 2 is an example on how a specialized VR development team should work in bringing a fairytale to virtual reality.","Apr 5, 2022",87
936,moss book ii,PlayStation 4,azerofull,User,"Beautiful!
ITA = è super divertente, carino e riflessivo!
Il primo capitolo era fantastico, ma questo è inarrivabile. Dovrebbero uscire sempre giochi di questo tipo. Complimenti davvero","Mar 29, 2023",7.8
937,moss book ii,PlayStation 4,deatlyligthen,User,"An amazing game, really an amazing game the bond you get with quill is phenomenal and you really sympathise with her I recommend everyone to try this wonderful experience ,the visual the story the gameplay everything is just perfect , best vr game I’ve every played, you can tell how much heart and soul was put into the making of this game, just amazing","Jun 29, 2022",10
938,synth riders remastered edition,PlayStation 5,GamingTrend,Critic,"With incredible aesthetics and an ever-expanding soundtrack, Synth Riders continues to dominate the rhythm game beat. It’s accessible, fun, and an absolute must-have for anyone with a VR headset. Come on in – join the neon-soaked party.","Mar 5, 2023",95
939,synth riders remastered edition,PlayStation 5,GameSpew,Critic,"We can’t get enough of Synth Riders, and we’ll certainly be jumping back into it time and time again – both as a bit of a workout, but also because it’s just so mesmerising. Its standard levels are immersive enough, but its Experience levels take things to a whole new level – perhaps one of the best things we’ve seen in PSVR 2 yet. It’s just a shame the majority of them are locked out as DLC. Still, this isn’t a game to sleep on if you’re a fan of pumping tunes and getting your groove on.","Feb 26, 2023",80
940,synth riders remastered edition,PlayStation 5,Dziki213,User,"Great fun and workout, force mode is my favourite but i wish there was more songs, maybe something we have to wait for like with beat saber, Edit : i actually rate this 10 not 9 after a month or 2 of playing. Definitely my favourite VR game and they added both free and payed songs lately - nothing you hear on radio but absolutely great tracks. I tried beat saber lately and it doesn't give me such excitement as this - but you need to move A LOT - force mode, best mode","Mar 27, 2023",7.4
941,synth riders remastered edition,PlayStation 5,ClayLamm,User,"I mean, it's one of the staple games for VR in general, and with an incredible catalog of songs, you'll be pretty busy for a while.","Mar 2, 2023",10
942,ragnarock,PlayStation 5,Multiplayer.it,Critic,"Ragnarock is the true heir to Guitar Hero, a title that should not be missing from the collection of any genre's fan.","Apr 8, 2023",79
943,ragnarock,null,null,User,null,null,null
944,unplugged air guitar,PlayStation 5,Areajugones,Critic,"Unplugged for PS VR2 is the most addictive music game on the platform. A formula that works perfectly, that is addictive, that can ""sting"" the most demanding players and that at the same time manages to have fun both being alone and having a game session with friends. A real discovery, a game that I would not have tried if it weren't for this review and which I am now grateful for both having and having enjoyed.","Feb 27, 2023",78
945,unplugged air guitar,null,null,User,null,null,null
946,startenders,PlayStation 5,God is a Geek,Critic,"It’s good fun, but needs a little bit of tweaking to get the positional stuff right, and needs a bit more room for a stationary VR game than I’d like. If you like titles like Vacation and/or Job Simulator, this’ll be right up your street, and has a good feel to it, with plenty of “jobs” to keep you going for some time.","Feb 26, 2023",66
