,Game Title,Console,Commenter Name,Reviewer Type,Comment,Date Commented,Score Number
662,blasphemous 2,PlayStation 5,GamesRadar+,Critic,"Blasphemous 2 leans heavily into its inspirations, and therefore doesn't reinvent the wheel – but with more to see, more to do, and, of course, more to slaughter, it improves on its forerunner's familiar formula across the board with devastating results.","Aug 16, 2023",90
663,blasphemous 2,PlayStation 5,Windolicker,User,"I love this game and the game that preceded it. They are the best platformer/metroidvanias I personally have ever played. There are moments that feel utterly cinematic; the height of pixel art. All of which is dramatically more satisfying and immersive when following the story. Which, if I had one complaint, is a little difficult to interpret. All of the puzzle pieces that are given in item descriptions and dialogue, end up falling a little short when it comes to giving a complete picture of what exactly is happening. However, as much as it is a **** also feels a bit like a positive. The story leaves you with questions and it also leaves some things up for interpretation. As much as that fact can frustrate, it also can be a lot of fun. Sometimes being given all of the answers takes the fun out of things. 

Gameplay, balance, bosses, and overall quality are 10/10.","Nov 8, 2023",7.8
664,blasphemous 2,PlayStation 5,Cimerio,User,"Supera en todo al primero, que ya era buenisimo. Una demostracion de como perfeccionar lo aprendido y el mejor soulsvania que se ha creado","Sep 12, 2023",10
665,thirsty suitors,PC,RPG Fan,Critic,"Developer Outerloop Games prides itself on the diversity of its team, and it shows with aplomb in one of the best games I’ve played all year. I completed a single playthrough of Thirsty Suitors in about 12 hours, yet felt like I had known Timber Hills and its inhabitants far longer than that. I genuinely related to Thirsty Suitors in ways I’ve never connected to a video game before and would love to revisit Jala and company in DLC or a sequel. Thirsty Suitors isn’t just a stock game with a Bollywood veneer; it’s an entity that showcases both obvious and subtle aspects of South Asian culture in the West. That, plus Thirsty Suitors’ diverse gameplay elements, harmonize to create something special that is truly more than the sum of its parts.","Nov 1, 2023",80
666,thirsty suitors,PC,Multiplayer.it,Critic,"Thirsty Suitors condense a powerful message with the spicy spice of gossip and, in a broader sense, the story, intended as a relational way to create and develop a vision of the world shared with loved ones. There is no reason not to try the production of Outerloop Games, present since launch on Xbox Games Pass. The few defects of the production do not succeed in depriving it of a unique and inimitable charm, and of the attractiveness of a journey, that of Jala, which is actually that of each one of us.","Nov 9, 2023",80
667,thirsty suitors,PC,GameEnjoyer1998,User,Good writting; Good themes; enjoyable and human characters. Scott pilgrim type game that feels great. Creative combat options considering combat not being the focus and a bombastic style that I love and wish was more common in the gaming industry. I usually hate turn based games but the feel is great especially with the quicktime events actually being used in a challanging and strong way that is uncommon among the games that use them.,"Nov 29, 2023",5.8
668,thirsty suitors,PC,vishal7arora,User,"A great fun game with beautiful art style mixed with turn based comba and skateboarding. 
The best part is how it revolves around South Asian culture & identity as well as a personal journey of relatable characters.

Still be prepared for cishet white conservative gamers to dunk on it as it obviously part of breaking through the narrow representation in video games. Sigh.","Nov 5, 2023",9
669,our guest tonight,null,null,Critic,null,null,tbd
670,our guest tonight,null,null,User,null,null,null
671,dead island 2 haus,PC,Wccftech,Critic,"The Dead Island 2 Haus DLC is nothing more than a quick romp that can be moderately fun if played in the middle of the campaign for a little 2 hours or so diversion, but it simply doesn't offer enough for returning players, as it only exacerbates how the game tends to become a little repetitive a dozen hours in.","Nov 13, 2023",60
672,dead island 2 haus,null,null,User,null,null,null
673,the expanse a telltale series archangel bonus,PC,Adventure Game Hotspot,Critic,"If an hour-plus playing politics with The Expanse’s Chrisjen Avasarala sounds like your idea of a good time, “Archangel” is a match made in heaven. For all others, it’s merely an undercooked diversion that adds nothing new to the main storyline.","Dec 10, 2023",50
674,the expanse a telltale series archangel bonus,null,null,User,null,null,null
675,nature escapes,null,null,Critic,null,null,tbd
676,nature escapes,null,null,User,null,null,null
677,daioh,null,null,Critic,null,null,tbd
678,daioh,null,null,User,null,null,null
679,the smurfs 2 the prisoner of the green stone,PlayStation 5,Video Chums,Critic,"Simply put, The Smurfs 2 - The Prisoner of the Green Stone's mix of platforming and shooting makes for some superb entertainment.","Nov 7, 2023",72
680,the smurfs 2 the prisoner of the green stone,null,null,User,null,null,null
681,daioh,null,null,Critic,null,null,tbd
682,daioh,null,null,User,null,null,null
683,jewel match solitaire,null,null,Critic,null,null,tbd
684,jewel match solitaire,null,null,User,null,null,null
685,our guest tonight,null,null,Critic,null,null,tbd
686,our guest tonight,null,null,User,null,null,null
687,nature escapes,null,null,Critic,null,null,tbd
688,nature escapes,null,null,User,null,null,null
689,cactus cowboy desert warfare,PlayStation 5,Gamereactor Finland,Critic,"It's not a masterpiece, but it's also cheap and offers some good value.","Nov 26, 2023",60
690,cactus cowboy desert warfare,null,null,User,null,null,null
691,clutter 12 its about time,null,null,Critic,null,null,tbd
692,clutter 12 its about time,null,null,User,null,null,null
693,nature escapes 2,null,null,Critic,null,null,tbd
694,nature escapes 2,null,null,User,null,null,null
695,peaky blinders the kings ransom,PC,Meristation,Critic,"Peaky Blinders: The King's Ransom manages, through the care it gives off and the good work done in the implementation of its mechanics, to be among the best games for virtual reality in standalone systems. An appreciable achievement considering that the limited hardware has made poor graphics the norm for many developers. [Meta Quest tested]","Mar 16, 2023",75
696,peaky blinders the kings ransom,null,null,User,null,null,null
697,clutter ix clutter ixtreme,null,null,Critic,null,null,tbd
698,clutter ix clutter ixtreme,null,null,User,null,null,null
699,threaded,null,null,Critic,null,null,tbd
700,threaded,null,null,User,null,null,null
701,uno 2016,PlayStation 4,Worth Playing,Critic,"Uno makes for a good alternative to the type of fare typically seen on a console. Despite its simple rules, it remains fun thanks to the decent AI and the good-sized online community. It may not be as cheap as the Xbox 360 release was, but if you're looking for a fun card game on the PS4, you can't go wrong with Uno.","Sep 13, 2016",71
702,uno 2016,PlayStation 4,GameSpew,Critic,"Ultimately, if you enjoy Uno then you’ll probably enjoy this version of it.","Aug 22, 2016",80
703,uno 2016,PlayStation 4,IceCraigg,User,"very well ,but I hate that when you create a room with its own rules ,then you throw an invite to the room ""with the same rules"" ,but in the end throws in **** understand that, because of this minus score
2","Mar 31, 2019",6.2
704,uno 2016,PlayStation 4,Moto760,User,"I think Uno is a great addition to consoles of any generation. Yes,  the multi-play could use some sharpening and simplification overall.  However,  it is still a fun game to play and has some good variations in the types of games which can be played.  If a person is looking to kill some time and play a classic fun card game on the console,  Uno is the game to definitely buy.  One con I will mention though is the pricing.  $14.99 is a bit steep for a simple card game but not a deal breaker.","Aug 20, 2016",8
